factor_id,horizon,month,rank_ic,rolling_ic_3m,rolling_ic_6m,long_short_return,rolling_ls_3m,rolling_ls_6m
q158_qtlu_20h,1h,2025-03,0.019925,0.007142,0.020902,0.00013872,-0.00017546,-2.518e-05
q158_qtlu_20h,1h,2025-04,0.031503,0.018208,0.020847,0.00050126,9.803e-05,4.537e-05
q158_qtlu_20h,1h,2025-05,0.014007,0.021812,0.018004,-0.00013984,0.00016671,1.773e-05
q158_qtlu_20h,1h,2025-06,0.025629,0.023713,0.015427,0.00021658,0.00019267,8.6e-06
q158_qtlu_20h,1h,2025-07,0.034684,0.024774,0.021491,-6.153e-05,5.07e-06,5.155e-05
q158_qtlu_20h,1h,2025-08,0.0299,0.030071,0.025941,-7.63e-05,2.625e-05,9.648e-05
q158_qtlu_20h,1h,2025-09,0.022233,0.028939,0.026326,-0.00024009,-0.00012597,3.335e-05
q158_qtlu_20h,1h,2025-10,0.03062,0.027585,0.026179,-0.00021555,-0.00017731,-8.612e-05
q158_qtlu_20h,1h,2025-11,0.02409,0.025648,0.027859,-0.0001737,-0.00020978,-9.176e-05
q158_qtlu_20h,1h,2025-12,0.033299,0.029336,0.029138,0.00012658,-8.756e-05,-0.00010676
q158_qtlu_20h,1h,2026-01,0.02785,0.028413,0.027999,5.639e-05,3.09e-06,-8.711e-05
q158_qtlu_20h,1h,2026-02,0.018805,0.026651,0.026149,-0.00030572,-4.092e-05,-0.00012535
q158_qtlu_20h,1h,2026-03,0.016155,0.020936,0.025136,-0.00020371,-0.00015101,-0.00011929
q158_qtlu_20h,1h,2026-04,0.016517,0.017159,0.022786,-0.00037712,-0.00029552,-0.00014621
q158_qtlu_20h,1h,2026-05,0.026027,0.019567,0.023109,0.00021893,-0.00012063,-8.077e-05
q158_qtlu_20h,1h,2026-06,0.024661,0.022402,0.021669,-9.133e-05,-8.317e-05,-0.00011709
q158_qtlu_20h,24h,2024-06,-0.047201,-0.047201,-0.047201,-0.00393691,-0.00393691,-0.00393691
q158_qtlu_20h,24h,2024-07,-0.004435,-0.025818,-0.025818,-0.00216351,-0.00305021,-0.00305021
q158_qtlu_20h,24h,2024-08,-0.021097,-0.024245,-0.024245,-0.00109872,-0.00239971,-0.00239971
q158_qtlu_20h,24h,2024-09,0.008738,-0.005598,-0.015999,-0.00021692,-0.00115972,-0.00185402
q158_qtlu_20h,24h,2024-10,0.024884,0.004175,-0.007823,0.00281922,0.00050119,-0.00091937
q158_qtlu_20h,24h,2024-11,0.013395,0.015672,-0.004286,0.00108162,0.00122797,-0.00058587
q158_qtlu_20h,24h,2024-12,0.025539,0.021273,0.007837,0.00095165,0.0016175,0.00022889
q158_qtlu_20h,24h,2025-01,-0.03572,0.001071,0.002623,-0.00744977,-0.0018055,-0.00065215
q158_qtlu_20h,24h,2025-02,-0.012715,-0.007632,0.00402,-0.00372394,-0.00340735,-0.00108969
q158_qtlu_20h,24h,2025-03,-0.007817,-0.018751,0.001261,-0.00064595,-0.00393989,-0.00116119
q158_qtlu_20h,24h,2025-04,0.025163,0.001544,0.001307,-0.00046369,-0.00161119,-0.00170835
q158_qtlu_20h,24h,2025-05,0.03485,0.017399,0.004883,0.00156839,0.00015292,-0.00162722
q158_qtlu_20h,24h,2025-06,0.011883,0.023966,0.002607,-0.00037671,0.00024266,-0.00184861
q158_qtlu_20h,24h,2025-07,0.006711,0.017815,0.009679,-0.00236464,-0.00039099,-0.00100109
q158_qtlu_20h,24h,2025-08,-0.006762,0.003944,0.010671,-0.00519503,-0.00264546,-0.00124627
q158_qtlu_20h,24h,2025-09,0.018794,0.006248,0.015107,-0.0003944,-0.00265136,-0.00120435
q158_qtlu_20h,24h,2025-10,0.026047,0.012693,0.015254,0.00092619,-0.00155441,-0.0009727
q158_qtlu_20h,24h,2025-11,4.5e-05,0.014962,0.009453,-0.00215313,-0.00054045,-0.00159295
q158_qtlu_20h,24h,2025-12,0.04203,0.022707,0.014478,0.00466495,0.001146,-0.00075268
q158_qtlu_20h,24h,2026-01,0.012,0.018025,0.015359,-0.0025965,-2.823e-05,-0.00079132
q158_qtlu_20h,24h,2026-02,0.036529,0.030186,0.022574,0.00221474,0.00142773,0.00044364
q158_qtlu_20h,24h,2026-03,0.016738,0.021756,0.022232,-0.00116561,-0.00051579,0.00031511
q158_qtlu_20h,24h,2026-04,0.053533,0.0356,0.026812,0.00124166,0.0007636,0.00036769
q158_qtlu_20h,24h,2026-05,0.007126,0.025799,0.027993,-0.00013007,-1.801e-05,0.00070486
q158_qtlu_20h,24h,2026-06,-0.035008,0.00855,0.015153,-0.01607801,-0.00498881,-0.0027523
q158_qtlu_20h,4h,2024-06,-0.016376,-0.016376,-0.016376,-0.00080957,-0.00080957,-0.00080957
q158_qtlu_20h,4h,2024-07,0.017431,0.000528,0.000528,0.00011915,-0.00034521,-0.00034521
q158_qtlu_20h,4h,2024-08,0.026433,0.009163,0.009163,0.00023187,-0.00015285,-0.00015285
q158_qtlu_20h,4h,2024-09,0.014862,0.019575,0.010587,-0.00047248,-4.049e-05,-0.00023276
q158_qtlu_20h,4h,2024-10,0.028629,0.023308,0.014196,0.00028374,1.438e-05,-0.00012946
q158_qtlu_20h,4h,2024-11,0.023273,0.022255,0.015709,-9.89e-06,-6.621e-05,-0.00010953
q158_qtlu_20h,4h,2024-12,0.031331,0.027745,0.02366,-7.675e-05,6.57e-05,1.261e-05
q158_qtlu_20h,4h,2025-01,-0.008562,0.015348,0.019328,-0.00128599,-0.00045754,-0.00022158
q158_qtlu_20h,4h,2025-02,-0.002281,0.006829,0.014542,-0.00130994,-0.00089089,-0.00047855
q158_qtlu_20h,4h,2025-03,0.025684,0.004947,0.016346,0.00082172,-0.0005914,-0.00026285
q158_qtlu_20h,4h,2025-04,0.03095,0.018118,0.016733,0.00064878,5.352e-05,-0.00020201
q158_qtlu_20h,4h,2025-05,0.01275,0.023128,0.014979,-0.00091396,0.00018551,-0.00035269
q158_qtlu_20h,4h,2025-06,0.041419,0.028373,0.01666,0.00091825,0.00021769,-0.00018686
q158_qtlu_20h,4h,2025-07,0.031982,0.028717,0.023417,-0.00084351,-0.00027974,-0.00011311
q158_qtlu_20h,4h,2025-08,0.020798,0.0314,0.027264,-0.00067072,-0.00019866,-6.57e-06
q158_qtlu_20h,4h,2025-09,0.019316,0.024032,0.026203,-0.00011665,-0.00054363,-0.00016297
q158_qtlu_20h,4h,2025-10,0.040423,0.026846,0.027781,-0.00114919,-0.00064552,-0.00046263
q158_qtlu_20h,4h,2025-11,0.02632,0.028686,0.030043,-0.00031028,-0.00052537,-0.00036202
q158_qtlu_20h,4h,2025-12,0.045098,0.03728,0.030656,0.0009022,-0.00018576,-0.00036469
q158_qtlu_20h,4h,2026-01,0.019356,0.030258,0.028552,-0.00066131,-2.313e-05,-0.00033432
q158_qtlu_20h,4h,2026-02,0.027805,0.030753,0.02972,-0.00045468,-7.126e-05,-0.00029832
q158_qtlu_20h,4h,2026-03,0.022877,0.023346,0.030313,-0.00030615,-0.00047405,-0.0003299
q158_qtlu_20h,4h,2026-04,0.02334,0.024674,0.027466,-0.00118903,-0.00064995,-0.00033654
q158_qtlu_20h,4h,2026-05,0.033146,0.026455,0.028604,0.00063882,-0.00028545,-0.00017836
q158_qtlu_20h,4h,2026-06,0.015041,0.023843,0.023594,-0.00090576,-0.00048532,-0.00047969
q158_qtlu_20h,72h,2024-06,-0.090864,-0.090864,-0.090864,-0.01202173,-0.01202173,-0.01202173
q158_qtlu_20h,72h,2024-07,-0.005697,-0.048281,-0.048281,0.00327692,-0.0043724,-0.0043724
q158_qtlu_20h,72h,2024-08,-0.038681,-0.045081,-0.045081,-0.0044615,-0.0044021,-0.0044021
q158_qtlu_20h,72h,2024-09,0.031057,-0.00444,-0.026046,0.00362297,0.0008128,-0.00239583
q158_qtlu_20h,72h,2024-10,0.028648,0.007008,-0.015107,0.00700763,0.00205637,-0.00051514
q158_qtlu_20h,72h,2024-11,-0.021439,0.012756,-0.016163,-0.00828996,0.00078021,-0.00181095
q158_qtlu_20h,72h,2024-12,0.0077,0.00497,0.000265,-0.00130175,-0.00086136,-2.428e-05
q158_qtlu_20h,72h,2025-01,-0.078958,-0.030899,-0.011945,-0.01838688,-0.0093262,-0.00363492
q158_qtlu_20h,72h,2025-02,0.007433,-0.021275,-0.00426,0.00314547,-0.00551439,-0.00236709
q158_qtlu_20h,72h,2025-03,-0.020166,-0.030564,-0.012797,0.00130198,-0.00464648,-0.00275392
q158_qtlu_20h,72h,2025-04,0.003708,-0.003009,-0.016954,-0.00499075,-0.0001811,-0.00475365
q158_qtlu_20h,72h,2025-05,0.003451,-0.004336,-0.012805,-0.00317743,-0.00228873,-0.00390156
q158_qtlu_20h,72h,2025-06,0.035053,0.01407,-0.008247,0.00470179,-0.00115546,-0.00290097
q158_qtlu_20h,72h,2025-07,-0.007519,0.010328,0.00366,-0.00532118,-0.00126561,-0.00072335
q158_qtlu_20h,72h,2025-08,0.005037,0.010857,0.003261,-0.02387044,-0.00816328,-0.005226
q158_qtlu_20h,72h,2025-09,-0.00795,-0.003477,0.005297,-0.01317971,-0.01412378,-0.00763962
q158_qtlu_20h,72h,2025-10,-0.005874,-0.002929,0.0037,0.00166615,-0.01179467,-0.00653014
q158_qtlu_20h,72h,2025-11,-0.032774,-0.015533,-0.002338,0.0031853,-0.00277609,-0.00546968
q158_qtlu_20h,72h,2025-12,0.019593,-0.006352,-0.004915,0.00567217,0.00350787,-0.00530795
q158_qtlu_20h,72h,2026-01,-0.036996,-0.016726,-0.009827,-0.01190182,-0.00101478,-0.00640473
q158_qtlu_20h,72h,2026-02,0.00481,-0.004198,-0.009865,-0.00072036,-0.00231667,-0.00254638
q158_qtlu_20h,72h,2026-03,-0.004551,-0.012246,-0.009299,-0.00057465,-0.00439894,-0.00044553
q158_qtlu_20h,72h,2026-04,0.01778,0.006013,-0.005356,-0.00646803,-0.00258768,-0.00180123
q158_qtlu_20h,72h,2026-05,-0.021077,-0.002616,-0.003407,-0.00548085,-0.00417451,-0.00324559
q158_qtlu_20h,72h,2026-06,-0.025556,-0.009617,-0.010931,-0.0125777,-0.00817553,-0.00628723
q158_rank_close_20h,1h,2024-06,-0.00461,-0.00461,-0.00461,0.00011324,0.00011324,0.00011324
q158_rank_close_20h,1h,2024-07,-0.01487,-0.00974,-0.00974,0.00010432,0.00010878,0.00010878
q158_rank_close_20h,1h,2024-08,-0.031497,-0.016992,-0.016992,-0.00019321,8.12e-06,8.12e-06
q158_rank_close_20h,1h,2024-09,-0.028898,-0.025088,-0.019969,-3.753e-05,-4.214e-05,-3.3e-06
q158_rank_close_20h,1h,2024-10,-0.035634,-0.03201,-0.023102,-0.00015627,-0.000129,-3.389e-05
q158_rank_close_20h,1h,2024-11,-0.030684,-0.031739,-0.024366,6.77e-06,-6.234e-05,-2.711e-05
q158_rank_close_20h,1h,2024-12,-0.047193,-0.037837,-0.031463,-0.00033531,-0.0001616,-0.00010187
q158_rank_close_20h,1h,2025-01,-0.016788,-0.031555,-0.031782,9.548e-05,-7.769e-05,-0.00010335
q158_rank_close_20h,1h,2025-02,-0.006994,-0.023658,-0.027699,0.0002241,-5.24e-06,-3.379e-05
q158_rank_close_20h,1h,2025-03,-0.022397,-0.015393,-0.026615,-0.00014486,5.824e-05,-5.168e-05
q158_rank_close_20h,1h,2025-04,-0.031596,-0.020329,-0.025942,-0.00043486,-0.00011854,-9.811e-05
q158_rank_close_20h,1h,2025-05,-0.021707,-0.025233,-0.024446,0.00020193,-0.00012593,-6.559e-05
q158_rank_close_20h,1h,2025-06,-0.02996,-0.027754,-0.021574,-0.00019468,-0.00014254,-4.215e-05
q158_rank_close_20h,1h,2025-07,-0.039879,-0.030515,-0.025422,-1.707e-05,-3.27e-06,-6.091e-05
q158_rank_close_20h,1h,2025-08,-0.035532,-0.035124,-0.030178,0.00014365,-2.27e-05,-7.432e-05
q158_rank_close_20h,1h,2025-09,-0.028793,-0.034735,-0.031245,0.00023606,0.00012088,-1.083e-05
q158_rank_close_20h,1h,2025-10,-0.030217,-0.031514,-0.031015,0.00036015,0.00024662,0.00012167
q158_rank_close_20h,1h,2025-11,-0.032966,-0.030659,-0.032891,0.00010638,0.0002342,0.00010575
q158_rank_close_20h,1h,2025-12,-0.038534,-0.033906,-0.03432,3.405e-05,0.00016686,0.00014387
q158_rank_close_20h,1h,2026-01,-0.034422,-0.035307,-0.033411,2.854e-05,5.632e-05,0.00015147
q158_rank_close_20h,1h,2026-02,-0.025423,-0.032793,-0.031726,0.00020061,8.773e-05,0.00016097
q158_rank_close_20h,1h,2026-03,-0.023377,-0.02774,-0.030823,0.00018569,0.00013828,0.00015257
q158_rank_close_20h,1h,2026-04,-0.02769,-0.025497,-0.030402,0.00019172,0.00019267,0.0001245
q158_rank_close_20h,1h,2026-05,-0.033829,-0.028299,-0.030546,-0.00014751,7.663e-05,8.218e-05
q158_rank_close_20h,1h,2026-06,-0.030964,-0.030828,-0.029284,5.3e-05,3.24e-05,8.534e-05
q158_rank_close_20h,24h,2024-06,0.013386,0.013386,0.013386,0.00207889,0.00207889,0.00207889
q158_rank_close_20h,24h,2024-07,-0.018845,-0.00273,-0.00273,4.573e-05,0.00106231,0.00106231
q158_rank_close_20h,24h,2024-08,-0.005322,-0.003594,-0.003594,-0.00037011,0.00058484,0.00058484
q158_rank_close_20h,24h,2024-09,-0.001813,-0.00866,-0.003149,0.00198823,0.00055462,0.00093569
q158_rank_close_20h,24h,2024-10,-0.044304,-0.017146,-0.01138,-0.00328864,-0.00055684,9.082e-05
q158_rank_close_20h,24h,2024-11,-0.018895,-0.021671,-0.012632,0.00221005,0.00030321,0.00044403
q158_rank_close_20h,24h,2024-12,-0.038524,-0.033908,-0.021284,2.075e-05,-0.00035261,0.000101
q158_rank_close_20h,24h,2025-01,0.009215,-0.016068,-0.016607,0.00519972,0.00247684,0.00096
q158_rank_close_20h,24h,2025-02,0.007983,-0.007109,-0.01439,0.00547092,0.0035638,0.00193351
q158_rank_close_20h,24h,2025-03,-0.010578,0.002207,-0.015851,-0.0002063,0.00348811,0.00156775
q158_rank_close_20h,24h,2025-04,-0.022754,-0.00845,-0.012259,0.00219923,0.00248795,0.0024824
q158_rank_close_20h,24h,2025-05,-0.049199,-0.02751,-0.01731,-0.00105308,0.00031328,0.00193854
q158_rank_close_20h,24h,2025-06,-0.025569,-0.032508,-0.01515,-0.00041307,0.00024436,0.00186624
q158_rank_close_20h,24h,2025-07,-0.015302,-0.030024,-0.019237,0.00142342,-1.424e-05,0.00123685
q158_rank_close_20h,24h,2025-08,-0.007878,-0.01625,-0.02188,0.00387622,0.00162886,0.00097107
q158_rank_close_20h,24h,2025-09,-0.029694,-0.017625,-0.025066,0.00345084,0.00291683,0.00158059
q158_rank_close_20h,24h,2025-10,-0.035485,-0.024352,-0.027188,0.00182867,0.00305191,0.00151883
q158_rank_close_20h,24h,2025-11,-0.031746,-0.032308,-0.024279,0.00088432,0.00205461,0.00184173
q158_rank_close_20h,24h,2025-12,-0.046023,-0.037751,-0.027688,-0.00242444,9.618e-05,0.0015065
q158_rank_close_20h,24h,2026-01,-0.023585,-0.033785,-0.029068,0.00375346,0.00073778,0.00189484
q158_rank_close_20h,24h,2026-02,-0.038904,-0.036171,-0.034239,-0.00054216,0.00026229,0.00115845
q158_rank_close_20h,24h,2026-03,-0.035952,-0.032814,-0.035282,0.00111006,0.00144045,0.00076832
q158_rank_close_20h,24h,2026-04,-0.06531,-0.046722,-0.040253,-0.00019601,0.00012396,0.00043087
q158_rank_close_20h,24h,2026-05,-0.019996,-0.040419,-0.038295,0.00205451,0.00098952,0.0006259
q158_rank_close_20h,24h,2026-06,0.012836,-0.024157,-0.028485,0.0137972,0.00521857,0.00332951
q158_rank_close_20h,4h,2024-06,-0.004504,-0.004504,-0.004504,0.00032851,0.00032851,0.00032851
q158_rank_close_20h,4h,2024-07,-0.023546,-0.014025,-0.014025,-6.867e-05,0.00012992,0.00012992
q158_rank_close_20h,4h,2024-08,-0.0477,-0.02525,-0.02525,-0.00096146,-0.00023387,-0.00023387
q158_rank_close_20h,4h,2024-09,-0.013009,-0.028085,-0.02219,0.0006174,-0.00013758,-2.105e-05
q158_rank_close_20h,4h,2024-10,-0.041798,-0.034169,-0.026111,-0.00058547,-0.00030984,-0.00013394
q158_rank_close_20h,4h,2024-11,-0.027396,-0.027401,-0.026325,0.0002737,0.00010188,-6.6e-05
q158_rank_close_20h,4h,2024-12,-0.044845,-0.038013,-0.033049,-0.00036111,-0.00022429,-0.00018093
q158_rank_close_20h,4h,2025-01,-0.005309,-0.02585,-0.030009,0.00086419,0.00025893,-2.546e-05
q158_rank_close_20h,4h,2025-02,-0.005129,-0.018428,-0.022914,0.00101396,0.00050568,0.00030378
q158_rank_close_20h,4h,2025-03,-0.034385,-0.014941,-0.026477,-0.00102693,0.00028374,2.972e-05
q158_rank_close_20h,4h,2025-04,-0.029198,-0.022904,-0.024377,-0.0003115,-0.00010816,7.538e-05
q158_rank_close_20h,4h,2025-05,-0.022312,-0.028632,-0.02353,0.00104393,-9.817e-05,0.00020376
q158_rank_close_20h,4h,2025-06,-0.045567,-0.032359,-0.02365,-0.00067095,2.049e-05,0.00015212
q158_rank_close_20h,4h,2025-07,-0.042372,-0.03675,-0.029827,9.095e-05,0.00015464,2.324e-05
q158_rank_close_20h,4h,2025-08,-0.02935,-0.039096,-0.033864,0.00062147,1.382e-05,-4.217e-05
q158_rank_close_20h,4h,2025-09,-0.029047,-0.03359,-0.032974,0.00064451,0.00045231,0.0002364
q158_rank_close_20h,4h,2025-10,-0.036687,-0.031695,-0.034222,0.00165307,0.00097302,0.00056383
q158_rank_close_20h,4h,2025-11,-0.03817,-0.034635,-0.036866,0.00064175,0.00097978,0.0004968
q158_rank_close_20h,4h,2025-12,-0.052627,-0.042495,-0.038042,-0.00030264,0.00066406,0.00055818
q158_rank_close_20h,4h,2026-01,-0.028265,-0.039688,-0.035691,0.00089232,0.00041048,0.00069175
q158_rank_close_20h,4h,2026-02,-0.03393,-0.038274,-0.036455,0.0004859,0.00035853,0.00066915
q158_rank_close_20h,4h,2026-03,-0.036916,-0.033037,-0.037766,0.000182,0.00052007,0.00059207
q158_rank_close_20h,4h,2026-04,-0.04029,-0.037045,-0.038367,0.00062788,0.00043193,0.0004212
q158_rank_close_20h,4h,2026-05,-0.044003,-0.040403,-0.039339,-0.00010981,0.00023336,0.00029594
q158_rank_close_20h,4h,2026-06,-0.02751,-0.037268,-0.035152,0.00050776,0.00034194,0.00043101
q158_rank_close_20h,72h,2024-06,0.040857,0.040857,0.040857,0.00725718,0.00725718,0.00725718
q158_rank_close_20h,72h,2024-07,-0.02103,0.009914,0.009914,-0.00465662,0.00130028,0.00130028
q158_rank_close_20h,72h,2024-08,0.010278,0.010035,0.010035,0.00090733,0.0011693,0.0011693
q158_rank_close_20h,72h,2024-09,-0.019921,-0.010224,0.002546,0.00123271,-0.00083886,0.00118515
q158_rank_close_20h,72h,2024-10,-0.050288,-0.019977,-0.008021,-0.00784246,-0.00190081,-0.00062037
q158_rank_close_20h,72h,2024-11,0.026854,-0.014452,-0.002208,0.01311685,0.00216903,0.00166916
q158_rank_close_20h,72h,2024-12,-0.024814,-0.016083,-0.013153,0.00090842,0.00206094,0.00061104
q158_rank_close_20h,72h,2025-01,0.028553,0.010197,-0.00489,0.00906153,0.0076956,0.0028974
q158_rank_close_20h,72h,2025-02,-0.016386,-0.004216,-0.009334,0.00215735,0.00404243,0.00310573
q158_rank_close_20h,72h,2025-03,-0.006521,0.001882,-0.0071,-0.00262374,0.00286505,0.00246299
q158_rank_close_20h,72h,2025-04,-0.012266,-0.011725,-0.000764,0.00560373,0.00171245,0.00470402
q158_rank_close_20h,72h,2025-05,-0.036531,-0.018439,-0.011328,-0.00263755,0.00011415,0.00207829
q158_rank_close_20h,72h,2025-06,-0.041751,-0.030183,-0.01415,-0.00294284,7.78e-06,0.00143641
q158_rank_close_20h,72h,2025-07,-0.00639,-0.028224,-0.019974,0.00222254,-0.00111928,0.00029658
q158_rank_close_20h,72h,2025-08,-0.031706,-0.026616,-0.022527,0.01579706,0.00502559,0.00256987
q158_rank_close_20h,72h,2025-09,-0.002198,-0.013431,-0.021807,0.01797311,0.01199757,0.00600267
q158_rank_close_20h,72h,2025-10,-0.012732,-0.015545,-0.021885,0.00858513,0.01411843,0.00649958
q158_rank_close_20h,72h,2025-11,-0.008142,-0.007691,-0.017153,-0.00431747,0.00741359,0.00621959
q158_rank_close_20h,72h,2025-12,-0.028895,-0.01659,-0.01501,-0.0037752,0.00016415,0.00608086
q158_rank_close_20h,72h,2026-01,0.002502,-0.011512,-0.013528,0.00908374,0.00033036,0.00722439
q158_rank_close_20h,72h,2026-02,-0.012797,-0.013063,-0.010377,0.003793,0.00303385,0.00522372
q158_rank_close_20h,72h,2026-03,-0.017977,-0.009424,-0.013007,0.00108378,0.00465351,0.00240883
q158_rank_close_20h,72h,2026-04,-0.030975,-0.020583,-0.016047,0.01401687,0.00629788,0.00331412
q158_rank_close_20h,72h,2026-05,-0.001538,-0.01683,-0.014947,0.0071268,0.00740915,0.0052215
q158_rank_close_20h,72h,2026-06,-0.000415,-0.010976,-0.0102,0.01588358,0.01234242,0.00849796
q158_sumd_20h,1h,2024-06,-0.001526,-0.001526,-0.001526,9.766e-05,9.766e-05,9.766e-05
q158_sumd_20h,1h,2024-07,-0.013612,-0.007569,-0.007569,1.799e-05,5.782e-05,5.782e-05
q158_sumd_20h,1h,2024-08,-0.029281,-0.014807,-0.014807,-0.00020319,-2.918e-05,-2.918e-05
q158_sumd_20h,1h,2024-09,-0.019364,-0.020753,-0.015946,0.00013081,-1.813e-05,1.082e-05
q158_sumd_20h,1h,2024-10,-0.033845,-0.027497,-0.019526,-0.00022405,-9.881e-05,-3.616e-05
q158_sumd_20h,1h,2024-11,-0.019175,-0.024128,-0.019467,0.00026067,5.581e-05,1.331e-05
q158_sumd_20h,1h,2024-12,-0.036738,-0.029919,-0.025336,-0.00022055,-6.131e-05,-3.972e-05
q158_sumd_20h,1h,2025-01,-0.016095,-0.024003,-0.02575,3.745e-05,2.586e-05,-3.648e-05
q158_sumd_20h,1h,2025-02,-0.009929,-0.020921,-0.022524,0.00020808,8.33e-06,3.207e-05
q158_sumd_20h,1h,2025-03,-0.021621,-0.015882,-0.022901,-0.0002698,-8.09e-06,-3.47e-05
q158_sumd_20h,1h,2025-04,-0.016437,-0.015996,-0.019999,-2.181e-05,-2.784e-05,-9.9e-07
q158_sumd_20h,1h,2025-05,-0.024655,-0.020904,-0.020912,3.741e-05,-8.473e-05,-3.82e-05
q158_sumd_20h,1h,2025-06,-0.025438,-0.022177,-0.019029,-2.263e-05,-2.34e-06,-5.22e-06
q158_sumd_20h,1h,2025-07,-0.022825,-0.024306,-0.020151,0.00033776,0.00011751,4.483e-05
q158_sumd_20h,1h,2025-08,-0.013771,-0.020678,-0.020791,0.00040025,0.00023846,7.686e-05
q158_sumd_20h,1h,2025-09,-0.019935,-0.018844,-0.02051,0.00055562,0.00043121,0.00021443
q158_sumd_20h,1h,2025-10,-0.025531,-0.019746,-0.022026,0.00030364,0.00041984,0.00026867
q158_sumd_20h,1h,2025-11,-0.022661,-0.022709,-0.021694,0.00028956,0.00038294,0.0003107
q158_sumd_20h,1h,2025-12,-0.030353,-0.026182,-0.022513,-3.044e-05,0.00018759,0.0003094
q158_sumd_20h,1h,2026-01,-0.0268,-0.026605,-0.023175,0.00020314,0.00015409,0.00028696
q158_sumd_20h,1h,2026-02,-0.017791,-0.024981,-0.023845,0.00020503,0.00012591,0.00025443
q158_sumd_20h,1h,2026-03,-0.016027,-0.020206,-0.023194,0.0001164,0.00017486,0.00018122
q158_sumd_20h,1h,2026-04,-0.023678,-0.019166,-0.022885,4.258e-05,0.00012134,0.00013771
q158_sumd_20h,1h,2026-05,-0.018862,-0.019523,-0.022252,-0.00011685,1.404e-05,6.998e-05
q158_sumd_20h,1h,2026-06,-0.004454,-0.015665,-0.017936,0.00060121,0.00017565,0.00017525
q158_sumd_20h,24h,2024-06,0.029839,0.029839,0.029839,0.0050152,0.0050152,0.0050152
q158_sumd_20h,24h,2024-07,-0.015591,0.007124,0.007124,0.0007742,0.0028947,0.0028947
q158_sumd_20h,24h,2024-08,-0.010666,0.001194,0.001194,-0.00101166,0.00159258,0.00159258
q158_sumd_20h,24h,2024-09,-0.00831,-0.011522,-0.001182,0.00151083,0.00042446,0.00157214
q158_sumd_20h,24h,2024-10,-0.048039,-0.022338,-0.010553,-0.00365542,-0.00105208,0.00052663
q158_sumd_20h,24h,2024-11,-0.020317,-0.025555,-0.012181,0.00302556,0.00029366,0.00094312
q158_sumd_20h,24h,2024-12,-0.039098,-0.035818,-0.02367,0.00039405,-7.86e-05,0.00017293
q158_sumd_20h,24h,2025-01,0.025208,-0.011402,-0.01687,0.00786371,0.00376111,0.00135451
q158_sumd_20h,24h,2025-02,0.020465,0.002192,-0.011682,0.0093001,0.00585262,0.00307314
q158_sumd_20h,24h,2025-03,-0.01351,0.010721,-0.012548,0.00010935,0.00575772,0.00283956
q158_sumd_20h,24h,2025-04,-0.026529,-0.006525,-0.008963,0.00214669,0.00385205,0.00380658
q158_sumd_20h,24h,2025-05,-0.065114,-0.035051,-0.01643,-0.00524571,-0.00099656,0.00242803
q158_sumd_20h,24h,2025-06,-0.04036,-0.044001,-0.01664,-0.00235982,-0.00181961,0.00196905
q158_sumd_20h,24h,2025-07,-0.01683,-0.040768,-0.023646,0.00122372,-0.00212727,0.00086239
q158_sumd_20h,24h,2025-08,-0.01779,-0.024993,-0.030022,0.00429117,0.00105169,2.757e-05
q158_sumd_20h,24h,2025-09,-0.029216,-0.021279,-0.03264,0.00744398,0.00431962,0.00125001
q158_sumd_20h,24h,2025-10,-0.031192,-0.026066,-0.033417,0.00155864,0.00443126,0.001152
q158_sumd_20h,24h,2025-11,-0.03545,-0.031953,-0.028473,-0.00011707,0.00296185,0.00200677
q158_sumd_20h,24h,2025-12,-0.043031,-0.036558,-0.028918,-0.00439174,-0.00098339,0.00166812
q158_sumd_20h,24h,2026-01,-0.026533,-0.035005,-0.030535,0.00306144,-0.00048246,0.0019744
q158_sumd_20h,24h,2026-02,-0.044677,-0.03808,-0.035017,-0.00130826,-0.00087952,0.00104116
q158_sumd_20h,24h,2026-03,-0.026076,-0.032428,-0.034493,0.00145954,0.00107091,4.376e-05
q158_sumd_20h,24h,2026-04,-0.066499,-0.045751,-0.040378,2.198e-05,5.775e-05,-0.00021235
q158_sumd_20h,24h,2026-05,-0.010587,-0.034387,-0.036234,0.00395007,0.00181053,0.00046551
q158_sumd_20h,24h,2026-06,0.029502,-0.015861,-0.024145,0.01736677,0.00711294,0.00409192
q158_sumd_20h,4h,2024-06,-0.002729,-0.002729,-0.002729,0.00051916,0.00051916,0.00051916
q158_sumd_20h,4h,2024-07,-0.017459,-0.010094,-0.010094,0.00019576,0.00035746,0.00035746
q158_sumd_20h,4h,2024-08,-0.040923,-0.02037,-0.02037,-0.00071397,3.2e-07,3.2e-07
q158_sumd_20h,4h,2024-09,-0.006777,-0.02172,-0.016972,0.00064473,4.217e-05,0.00016142
q158_sumd_20h,4h,2024-10,-0.04297,-0.030223,-0.022172,-0.00044285,-0.0001707,4.057e-05
q158_sumd_20h,4h,2024-11,-0.018252,-0.022667,-0.021518,0.00061864,0.00027351,0.00013691
q158_sumd_20h,4h,2024-12,-0.042794,-0.034672,-0.028196,-0.00019332,-5.84e-06,1.817e-05
q158_sumd_20h,4h,2025-01,-0.021885,-0.027644,-0.028934,0.00040614,0.00027715,5.323e-05
q158_sumd_20h,4h,2025-02,-0.00612,-0.023599,-0.023133,0.00134052,0.00051778,0.00039564
