variant_id,fee_bps,slippage_bps,total_cost_bps,participation_rate,notional_usd,gross_median_spread,estimated_cost_per_rebalance,net_median_spread,median_capacity_usd,capacity_ok,survives_both
signal_v0_family_balanced_diagnostic__1h__original_no_guard,10,1,11,0.001,1000,4.2259867226212395e-05,0.0002068,-0.00016454013277378762,58764.97294342131,True,False
signal_v0_family_balanced_diagnostic__1h__original_no_guard,10,1,11,0.001,5000,4.2259867226212395e-05,0.0002068,-0.00016454013277378762,58764.97294342131,True,False
signal_v0_family_balanced_diagnostic__1h__original_no_guard,10,1,11,0.001,10000,4.2259867226212395e-05,0.0002068,-0.00016454013277378762,58764.97294342131,True,False
signal_v0_family_balanced_diagnostic__1h__original_no_guard,10,1,11,0.001,50000,4.2259867226212395e-05,0.0002068,-0.00016454013277378762,58764.97294342131,True,False
signal_v0_family_balanced_diagnostic__1h__original_no_guard,10,1,11,0.001,100000,4.2259867226212395e-05,0.0002068,-0.00016454013277378762,58764.97294342131,False,False
signal_v0_family_balanced_diagnostic__1h__original_no_guard,10,1,11,0.005,1000,4.2259867226212395e-05,0.0002068,-0.00016454013277378762,293824.8647171065,True,False
signal_v0_family_balanced_diagnostic__1h__original_no_guard,10,1,11,0.005,5000,4.2259867226212395e-05,0.0002068,-0.00016454013277378762,293824.8647171065,True,False
signal_v0_family_balanced_diagnostic__1h__original_no_guard,10,1,11,0.005,10000,4.2259867226212395e-05,0.0002068,-0.00016454013277378762,293824.8647171065,True,False
signal_v0_family_balanced_diagnostic__1h__original_no_guard,10,1,11,0.005,50000,4.2259867226212395e-05,0.0002068,-0.00016454013277378762,293824.8647171065,True,False
signal_v0_family_balanced_diagnostic__1h__original_no_guard,10,1,11,0.005,100000,4.2259867226212395e-05,0.0002068,-0.00016454013277378762,293824.8647171065,True,False
signal_v0_family_balanced_diagnostic__1h__original_no_guard,10,1,11,0.01,1000,4.2259867226212395e-05,0.0002068,-0.00016454013277378762,587649.729434213,True,False
signal_v0_family_balanced_diagnostic__1h__original_no_guard,10,1,11,0.01,5000,4.2259867226212395e-05,0.0002068,-0.00016454013277378762,587649.729434213,True,False
signal_v0_family_balanced_diagnostic__1h__original_no_guard,10,1,11,0.01,10000,4.2259867226212395e-05,0.0002068,-0.00016454013277378762,587649.729434213,True,False
signal_v0_family_balanced_diagnostic__1h__original_no_guard,10,1,11,0.01,50000,4.2259867226212395e-05,0.0002068,-0.00016454013277378762,587649.729434213,True,False
signal_v0_family_balanced_diagnostic__1h__original_no_guard,10,1,11,0.01,100000,4.2259867226212395e-05,0.0002068,-0.00016454013277378762,587649.729434213,True,False
signal_v0_family_balanced_diagnostic__1h__original_no_guard,10,1,11,0.02,1000,4.2259867226212395e-05,0.0002068,-0.00016454013277378762,1175299.458868426,True,False
signal_v0_family_balanced_diagnostic__1h__original_no_guard,10,1,11,0.02,5000,4.2259867226212395e-05,0.0002068,-0.00016454013277378762,1175299.458868426,True,False
signal_v0_family_balanced_diagnostic__1h__original_no_guard,10,1,11,0.02,10000,4.2259867226212395e-05,0.0002068,-0.00016454013277378762,1175299.458868426,True,False
signal_v0_family_balanced_diagnostic__1h__original_no_guard,10,1,11,0.02,50000,4.2259867226212395e-05,0.0002068,-0.00016454013277378762,1175299.458868426,True,False
signal_v0_family_balanced_diagnostic__1h__original_no_guard,10,1,11,0.02,100000,4.2259867226212395e-05,0.0002068,-0.00016454013277378762,1175299.458868426,True,False
signal_v0_family_balanced_diagnostic__1h__original_no_guard,10,1,11,0.05,1000,4.2259867226212395e-05,0.0002068,-0.00016454013277378762,2938248.647171065,True,False
signal_v0_family_balanced_diagnostic__1h__original_no_guard,10,1,11,0.05,5000,4.2259867226212395e-05,0.0002068,-0.00016454013277378762,2938248.647171065,True,False
signal_v0_family_balanced_diagnostic__1h__original_no_guard,10,1,11,0.05,10000,4.2259867226212395e-05,0.0002068,-0.00016454013277378762,2938248.647171065,True,False
signal_v0_family_balanced_diagnostic__1h__original_no_guard,10,1,11,0.05,50000,4.2259867226212395e-05,0.0002068,-0.00016454013277378762,2938248.647171065,True,False
signal_v0_family_balanced_diagnostic__1h__original_no_guard,10,1,11,0.05,100000,4.2259867226212395e-05,0.0002068,-0.00016454013277378762,2938248.647171065,True,False
signal_v0_family_balanced_diagnostic__1h__original_no_guard,10,5,15,0.001,1000,4.2259867226212395e-05,0.000282,-0.00023974013277378763,58764.97294342131,True,False
signal_v0_family_balanced_diagnostic__1h__original_no_guard,10,5,15,0.001,5000,4.2259867226212395e-05,0.000282,-0.00023974013277378763,58764.97294342131,True,False
signal_v0_family_balanced_diagnostic__1h__original_no_guard,10,5,15,0.001,10000,4.2259867226212395e-05,0.000282,-0.00023974013277378763,58764.97294342131,True,False
signal_v0_family_balanced_diagnostic__1h__original_no_guard,10,5,15,0.001,50000,4.2259867226212395e-05,0.000282,-0.00023974013277378763,58764.97294342131,True,False
signal_v0_family_balanced_diagnostic__1h__original_no_guard,10,5,15,0.001,100000,4.2259867226212395e-05,0.000282,-0.00023974013277378763,58764.97294342131,False,False
signal_v0_family_balanced_diagnostic__1h__original_no_guard,10,5,15,0.005,1000,4.2259867226212395e-05,0.000282,-0.00023974013277378763,293824.8647171065,True,False
signal_v0_family_balanced_diagnostic__1h__original_no_guard,10,5,15,0.005,5000,4.2259867226212395e-05,0.000282,-0.00023974013277378763,293824.8647171065,True,False
signal_v0_family_balanced_diagnostic__1h__original_no_guard,10,5,15,0.005,10000,4.2259867226212395e-05,0.000282,-0.00023974013277378763,293824.8647171065,True,False
signal_v0_family_balanced_diagnostic__1h__original_no_guard,10,5,15,0.005,50000,4.2259867226212395e-05,0.000282,-0.00023974013277378763,293824.8647171065,True,False
signal_v0_family_balanced_diagnostic__1h__original_no_guard,10,5,15,0.005,100000,4.2259867226212395e-05,0.000282,-0.00023974013277378763,293824.8647171065,True,False
signal_v0_family_balanced_diagnostic__1h__original_no_guard,10,5,15,0.01,1000,4.2259867226212395e-05,0.000282,-0.00023974013277378763,587649.729434213,True,False
signal_v0_family_balanced_diagnostic__1h__original_no_guard,10,5,15,0.01,5000,4.2259867226212395e-05,0.000282,-0.00023974013277378763,587649.729434213,True,False
signal_v0_family_balanced_diagnostic__1h__original_no_guard,10,5,15,0.01,10000,4.2259867226212395e-05,0.000282,-0.00023974013277378763,587649.729434213,True,False
signal_v0_family_balanced_diagnostic__1h__original_no_guard,10,5,15,0.01,50000,4.2259867226212395e-05,0.000282,-0.00023974013277378763,587649.729434213,True,False
signal_v0_family_balanced_diagnostic__1h__original_no_guard,10,5,15,0.01,100000,4.2259867226212395e-05,0.000282,-0.00023974013277378763,587649.729434213,True,False
signal_v0_family_balanced_diagnostic__1h__original_no_guard,10,5,15,0.02,1000,4.2259867226212395e-05,0.000282,-0.00023974013277378763,1175299.458868426,True,False
signal_v0_family_balanced_diagnostic__1h__original_no_guard,10,5,15,0.02,5000,4.2259867226212395e-05,0.000282,-0.00023974013277378763,1175299.458868426,True,False
signal_v0_family_balanced_diagnostic__1h__original_no_guard,10,5,15,0.02,10000,4.2259867226212395e-05,0.000282,-0.00023974013277378763,1175299.458868426,True,False
signal_v0_family_balanced_diagnostic__1h__original_no_guard,10,5,15,0.02,50000,4.2259867226212395e-05,0.000282,-0.00023974013277378763,1175299.458868426,True,False
signal_v0_family_balanced_diagnostic__1h__original_no_guard,10,5,15,0.02,100000,4.2259867226212395e-05,0.000282,-0.00023974013277378763,1175299.458868426,True,False
signal_v0_family_balanced_diagnostic__1h__original_no_guard,10,5,15,0.05,1000,4.2259867226212395e-05,0.000282,-0.00023974013277378763,2938248.647171065,True,False
signal_v0_family_balanced_diagnostic__1h__original_no_guard,10,5,15,0.05,5000,4.2259867226212395e-05,0.000282,-0.00023974013277378763,2938248.647171065,True,False
signal_v0_family_balanced_diagnostic__1h__original_no_guard,10,5,15,0.05,10000,4.2259867226212395e-05,0.000282,-0.00023974013277378763,2938248.647171065,True,False
signal_v0_family_balanced_diagnostic__1h__original_no_guard,10,5,15,0.05,50000,4.2259867226212395e-05,0.000282,-0.00023974013277378763,2938248.647171065,True,False
signal_v0_family_balanced_diagnostic__1h__original_no_guard,10,5,15,0.05,100000,4.2259867226212395e-05,0.000282,-0.00023974013277378763,2938248.647171065,True,False
signal_v0_family_balanced_diagnostic__1h__original_no_guard,10,10,20,0.001,1000,4.2259867226212395e-05,0.00037600000000000003,-0.00033374013277378764,58764.97294342131,True,False
signal_v0_family_balanced_diagnostic__1h__original_no_guard,10,10,20,0.001,5000,4.2259867226212395e-05,0.00037600000000000003,-0.00033374013277378764,58764.97294342131,True,False
signal_v0_family_balanced_diagnostic__1h__original_no_guard,10,10,20,0.001,10000,4.2259867226212395e-05,0.00037600000000000003,-0.00033374013277378764,58764.97294342131,True,False
signal_v0_family_balanced_diagnostic__1h__original_no_guard,10,10,20,0.001,50000,4.2259867226212395e-05,0.00037600000000000003,-0.00033374013277378764,58764.97294342131,True,False
signal_v0_family_balanced_diagnostic__1h__original_no_guard,10,10,20,0.001,100000,4.2259867226212395e-05,0.00037600000000000003,-0.00033374013277378764,58764.97294342131,False,False
signal_v0_family_balanced_diagnostic__1h__original_no_guard,10,10,20,0.005,1000,4.2259867226212395e-05,0.00037600000000000003,-0.00033374013277378764,293824.8647171065,True,False
signal_v0_family_balanced_diagnostic__1h__original_no_guard,10,10,20,0.005,5000,4.2259867226212395e-05,0.00037600000000000003,-0.00033374013277378764,293824.8647171065,True,False
signal_v0_family_balanced_diagnostic__1h__original_no_guard,10,10,20,0.005,10000,4.2259867226212395e-05,0.00037600000000000003,-0.00033374013277378764,293824.8647171065,True,False
signal_v0_family_balanced_diagnostic__1h__original_no_guard,10,10,20,0.005,50000,4.2259867226212395e-05,0.00037600000000000003,-0.00033374013277378764,293824.8647171065,True,False
signal_v0_family_balanced_diagnostic__1h__original_no_guard,10,10,20,0.005,100000,4.2259867226212395e-05,0.00037600000000000003,-0.00033374013277378764,293824.8647171065,True,False
signal_v0_family_balanced_diagnostic__1h__original_no_guard,10,10,20,0.01,1000,4.2259867226212395e-05,0.00037600000000000003,-0.00033374013277378764,587649.729434213,True,False
signal_v0_family_balanced_diagnostic__1h__original_no_guard,10,10,20,0.01,5000,4.2259867226212395e-05,0.00037600000000000003,-0.00033374013277378764,587649.729434213,True,False
signal_v0_family_balanced_diagnostic__1h__original_no_guard,10,10,20,0.01,10000,4.2259867226212395e-05,0.00037600000000000003,-0.00033374013277378764,587649.729434213,True,False
signal_v0_family_balanced_diagnostic__1h__original_no_guard,10,10,20,0.01,50000,4.2259867226212395e-05,0.00037600000000000003,-0.00033374013277378764,587649.729434213,True,False
signal_v0_family_balanced_diagnostic__1h__original_no_guard,10,10,20,0.01,100000,4.2259867226212395e-05,0.00037600000000000003,-0.00033374013277378764,587649.729434213,True,False
signal_v0_family_balanced_diagnostic__1h__original_no_guard,10,10,20,0.02,1000,4.2259867226212395e-05,0.00037600000000000003,-0.00033374013277378764,1175299.458868426,True,False
signal_v0_family_balanced_diagnostic__1h__original_no_guard,10,10,20,0.02,5000,4.2259867226212395e-05,0.00037600000000000003,-0.00033374013277378764,1175299.458868426,True,False
signal_v0_family_balanced_diagnostic__1h__original_no_guard,10,10,20,0.02,10000,4.2259867226212395e-05,0.00037600000000000003,-0.00033374013277378764,1175299.458868426,True,False
signal_v0_family_balanced_diagnostic__1h__original_no_guard,10,10,20,0.02,50000,4.2259867226212395e-05,0.00037600000000000003,-0.00033374013277378764,1175299.458868426,True,False
signal_v0_family_balanced_diagnostic__1h__original_no_guard,10,10,20,0.02,100000,4.2259867226212395e-05,0.00037600000000000003,-0.00033374013277378764,1175299.458868426,True,False
signal_v0_family_balanced_diagnostic__1h__original_no_guard,10,10,20,0.05,1000,4.2259867226212395e-05,0.00037600000000000003,-0.00033374013277378764,2938248.647171065,True,False
signal_v0_family_balanced_diagnostic__1h__original_no_guard,10,10,20,0.05,5000,4.2259867226212395e-05,0.00037600000000000003,-0.00033374013277378764,2938248.647171065,True,False
signal_v0_family_balanced_diagnostic__1h__original_no_guard,10,10,20,0.05,10000,4.2259867226212395e-05,0.00037600000000000003,-0.00033374013277378764,2938248.647171065,True,False
signal_v0_family_balanced_diagnostic__1h__original_no_guard,10,10,20,0.05,50000,4.2259867226212395e-05,0.00037600000000000003,-0.00033374013277378764,2938248.647171065,True,False
signal_v0_family_balanced_diagnostic__1h__original_no_guard,10,10,20,0.05,100000,4.2259867226212395e-05,0.00037600000000000003,-0.00033374013277378764,2938248.647171065,True,False
signal_v0_family_balanced_diagnostic__1h__original_no_guard,10,25,35,0.001,1000,4.2259867226212395e-05,0.0006580000000000001,-0.0006157401327737877,58764.97294342131,True,False
signal_v0_family_balanced_diagnostic__1h__original_no_guard,10,25,35,0.001,5000,4.2259867226212395e-05,0.0006580000000000001,-0.0006157401327737877,58764.97294342131,True,False
signal_v0_family_balanced_diagnostic__1h__original_no_guard,10,25,35,0.001,10000,4.2259867226212395e-05,0.0006580000000000001,-0.0006157401327737877,58764.97294342131,True,False
signal_v0_family_balanced_diagnostic__1h__original_no_guard,10,25,35,0.001,50000,4.2259867226212395e-05,0.0006580000000000001,-0.0006157401327737877,58764.97294342131,True,False
signal_v0_family_balanced_diagnostic__1h__original_no_guard,10,25,35,0.001,100000,4.2259867226212395e-05,0.0006580000000000001,-0.0006157401327737877,58764.97294342131,False,False
signal_v0_family_balanced_diagnostic__1h__original_no_guard,10,25,35,0.005,1000,4.2259867226212395e-05,0.0006580000000000001,-0.0006157401327737877,293824.8647171065,True,False
signal_v0_family_balanced_diagnostic__1h__original_no_guard,10,25,35,0.005,5000,4.2259867226212395e-05,0.0006580000000000001,-0.0006157401327737877,293824.8647171065,True,False
signal_v0_family_balanced_diagnostic__1h__original_no_guard,10,25,35,0.005,10000,4.2259867226212395e-05,0.0006580000000000001,-0.0006157401327737877,293824.8647171065,True,False
signal_v0_family_balanced_diagnostic__1h__original_no_guard,10,25,35,0.005,50000,4.2259867226212395e-05,0.0006580000000000001,-0.0006157401327737877,293824.8647171065,True,False
signal_v0_family_balanced_diagnostic__1h__original_no_guard,10,25,35,0.005,100000,4.2259867226212395e-05,0.0006580000000000001,-0.0006157401327737877,293824.8647171065,True,False
signal_v0_family_balanced_diagnostic__1h__original_no_guard,10,25,35,0.01,1000,4.2259867226212395e-05,0.0006580000000000001,-0.0006157401327737877,587649.729434213,True,False
signal_v0_family_balanced_diagnostic__1h__original_no_guard,10,25,35,0.01,5000,4.2259867226212395e-05,0.0006580000000000001,-0.0006157401327737877,587649.729434213,True,False
signal_v0_family_balanced_diagnostic__1h__original_no_guard,10,25,35,0.01,10000,4.2259867226212395e-05,0.0006580000000000001,-0.0006157401327737877,587649.729434213,True,False
signal_v0_family_balanced_diagnostic__1h__original_no_guard,10,25,35,0.01,50000,4.2259867226212395e-05,0.0006580000000000001,-0.0006157401327737877,587649.729434213,True,False
signal_v0_family_balanced_diagnostic__1h__original_no_guard,10,25,35,0.01,100000,4.2259867226212395e-05,0.0006580000000000001,-0.0006157401327737877,587649.729434213,True,False
signal_v0_family_balanced_diagnostic__1h__original_no_guard,10,25,35,0.02,1000,4.2259867226212395e-05,0.0006580000000000001,-0.0006157401327737877,1175299.458868426,True,False
signal_v0_family_balanced_diagnostic__1h__original_no_guard,10,25,35,0.02,5000,4.2259867226212395e-05,0.0006580000000000001,-0.0006157401327737877,1175299.458868426,True,False
signal_v0_family_balanced_diagnostic__1h__original_no_guard,10,25,35,0.02,10000,4.2259867226212395e-05,0.0006580000000000001,-0.0006157401327737877,1175299.458868426,True,False
signal_v0_family_balanced_diagnostic__1h__original_no_guard,10,25,35,0.02,50000,4.2259867226212395e-05,0.0006580000000000001,-0.0006157401327737877,1175299.458868426,True,False
signal_v0_family_balanced_diagnostic__1h__original_no_guard,10,25,35,0.02,100000,4.2259867226212395e-05,0.0006580000000000001,-0.0006157401327737877,1175299.458868426,True,False
signal_v0_family_balanced_diagnostic__1h__original_no_guard,10,25,35,0.05,1000,4.2259867226212395e-05,0.0006580000000000001,-0.0006157401327737877,2938248.647171065,True,False
signal_v0_family_balanced_diagnostic__1h__original_no_guard,10,25,35,0.05,5000,4.2259867226212395e-05,0.0006580000000000001,-0.0006157401327737877,2938248.647171065,True,False
signal_v0_family_balanced_diagnostic__1h__original_no_guard,10,25,35,0.05,10000,4.2259867226212395e-05,0.0006580000000000001,-0.0006157401327737877,2938248.647171065,True,False
signal_v0_family_balanced_diagnostic__1h__original_no_guard,10,25,35,0.05,50000,4.2259867226212395e-05,0.0006580000000000001,-0.0006157401327737877,2938248.647171065,True,False
