factor_name,category,expected_direction,horizon,bucket,bucket_label,mean_forward_return,median_forward_return,n_obs,n_periods,status,top_bucket_mean_return,bottom_bucket_mean_return,long_short_spread_mean,long_short_spread_median,long_short_spread_t_stat,long_short_win_rate,top_bucket_top1pct_abs_share,bottom_bucket_top1pct_abs_share,bucket_tail_diagnosis,after_funding_top_bucket_mean_return,after_funding_bottom_bucket_mean_return,after_funding_long_short_spread_mean,after_funding_long_short_spread_median,after_funding_long_short_spread_t_stat,after_funding_long_short_win_rate,after_funding_coverage_rate,after_funding_bucket_tail_diagnosis,funding_adjusted_edge_flip,long_short_spread_std,long_short_spread_annualized_return,long_short_spread_annualized_vol,long_short_spread_max_drawdown,long_short_spread_positive_period_rate,n_monthly_periods,annualization_method
q158_roc_20h,alpha158_rolling_price,conditional,72h,LONG_SHORT,Long-Short,-0.00460474,,,17716,DIRECTION_UNKNOWN,-0.00105943,0.00354531,-0.00460474,-0.00212869,-12.1875,0.4769,0.047157,0.053895,ROBUST_SPREAD_NEGATIVE,-0.00040717,0.00465199,-0.00505915,-0.00241846,-13.2874,0.4741,1.0,ROBUST_SPREAD_NEGATIVE,False,0.01023285,-0.57355899,0.03544763,-0.11973818,0.36,25,per_bar_mean_x_bars_per_year
q158_ma_5h,alpha158_rolling_price,conditional,1h,LONG_SHORT,Long-Short,2.705e-05,,,17803,DIRECTION_UNKNOWN,4.739e-05,2.034e-05,2.705e-05,0.00014692,0.6505,0.5125,0.069773,0.065371,DIRECTIONALLY_CLEAN_THIN_EDGE,5.85e-05,3.999e-05,1.85e-05,0.00013977,0.4447,0.5114,1.0,DIRECTIONALLY_CLEAN_THIN_EDGE,False,0.00031813,0.28607287,0.00110203,-0.00109001,0.48,25,per_bar_mean_x_bars_per_year
q158_ma_5h,alpha158_rolling_price,conditional,4h,LONG_SHORT,Long-Short,-9.677e-05,,,17800,DIRECTION_UNKNOWN,6.564e-05,0.00016241,-9.677e-05,8.79e-05,-1.1976,0.5044,0.067385,0.061826,MEAN_SPREAD_OUTLIER_DOMINATED,0.00011308,0.00023493,-0.00012185,8.195e-05,-1.5064,0.5038,1.0,MEAN_SPREAD_OUTLIER_DOMINATED,False,0.0008819,-0.20264417,0.00305501,-0.00583742,0.48,25,per_bar_mean_x_bars_per_year
q158_ma_5h,alpha158_rolling_price,conditional,24h,LONG_SHORT,Long-Short,-0.00088284,,,17780,DIRECTION_UNKNOWN,0.00010726,0.0009901,-0.00088284,-0.00042587,-4.4936,0.4909,0.053161,0.054758,ROBUST_SPREAD_NEGATIVE,0.00039781,0.00134051,-0.0009427,-0.00045731,-4.7807,0.4898,1.0,ROBUST_SPREAD_NEGATIVE,False,0.00212429,-0.38566351,0.00735877,-0.02681901,0.28,25,per_bar_mean_x_bars_per_year
q158_ma_5h,alpha158_rolling_price,conditional,72h,LONG_SHORT,Long-Short,-0.00246568,,,17732,DIRECTION_UNKNOWN,0.00033425,0.00279992,-0.00246568,-0.00120944,-6.7399,0.4857,0.048576,0.053012,ROBUST_SPREAD_NEGATIVE,0.00108201,0.00367701,-0.00259499,-0.0013039,-7.0409,0.4855,1.0,ROBUST_SPREAD_NEGATIVE,False,0.00527048,-0.31694659,0.01825746,-0.06259844,0.36,25,per_bar_mean_x_bars_per_year
q158_std_5h,alpha158_rolling_price,negative,1h,LONG_SHORT,Long-Short,-7.427e-05,,,17803,COMPUTED,-1.279e-05,6.147e-05,-7.427e-05,3.295e-05,-1.6692,0.503,0.073681,0.065081,MEAN_SPREAD_OUTLIER_DOMINATED,-1.394e-05,9.207e-05,-0.00010601,-6.18e-06,-2.3811,0.4996,1.0,ROBUST_SPREAD_NEGATIVE,False,0.0002544,-0.71025161,0.00088125,-0.00285534,0.32,25,per_bar_mean_x_bars_per_year
q158_std_5h,alpha158_rolling_price,negative,4h,LONG_SHORT,Long-Short,-0.00031531,,,17800,COMPUTED,-5.747e-05,0.00025783,-0.00031531,1.322e-05,-3.5895,0.5003,0.070516,0.061964,MEAN_SPREAD_OUTLIER_DOMINATED,-6.065e-05,0.00037581,-0.00043646,-0.00012442,-4.9657,0.495,1.0,ROBUST_SPREAD_NEGATIVE,False,0.00100597,-0.72506262,0.00348478,-0.01097205,0.32,25,per_bar_mean_x_bars_per_year
q158_std_5h,alpha158_rolling_price,negative,24h,LONG_SHORT,Long-Short,-0.0018369,,,17780,COMPUTED,-0.00037428,0.00146262,-0.0018369,0.00069053,-8.285,0.5135,0.058806,0.050434,MEAN_SPREAD_OUTLIER_DOMINATED,-0.00036777,0.00206354,-0.00243131,0.00016831,-10.9364,0.5033,1.0,MEAN_SPREAD_OUTLIER_DOMINATED,False,0.00489594,-0.68179359,0.01696004,-0.05922874,0.36,25,per_bar_mean_x_bars_per_year
q158_std_5h,alpha158_rolling_price,negative,72h,LONG_SHORT,Long-Short,-0.00481809,,,17732,COMPUTED,-0.000912,0.00390609,-0.00481809,0.00024774,-11.726,0.5024,0.048504,0.049868,MEAN_SPREAD_OUTLIER_DOMINATED,-0.00079148,0.00531856,-0.00611004,-0.00101441,-14.7577,0.4904,1.0,ROBUST_SPREAD_NEGATIVE,False,0.01497113,-0.58193493,0.05186152,-0.15279928,0.36,25,per_bar_mean_x_bars_per_year
q158_max_5h,alpha158_rolling_price,conditional,1h,LONG_SHORT,Long-Short,0.00010373,,,17803,DIRECTION_UNKNOWN,4.442e-05,-5.931e-05,0.00010373,7.264e-05,2.4204,0.5057,0.065987,0.070691,DIRECTIONALLY_CLEAN_THIN_EDGE,7.064e-05,-5.834e-05,0.00012898,0.00010408,3.0083,0.5085,1.0,DIRECTIONALLY_CLEAN_THIN_EDGE,False,0.00031068,0.98950469,0.00107622,-0.00102535,0.64,25,per_bar_mean_x_bars_per_year
q158_max_5h,alpha158_rolling_price,conditional,4h,LONG_SHORT,Long-Short,0.00022501,,,17800,DIRECTION_UNKNOWN,0.00016456,-6.044e-05,0.00022501,1.206e-05,2.6417,0.5008,0.063465,0.067713,DIRECTIONALLY_CLEAN_THIN_EDGE,0.00026867,-5.539e-05,0.00032406,0.00012218,3.8018,0.5046,1.0,DIRECTIONALLY_CLEAN_THIN_EDGE,False,0.00098349,0.53888792,0.00340692,-0.00403799,0.6,25,per_bar_mean_x_bars_per_year
q158_max_5h,alpha158_rolling_price,conditional,24h,LONG_SHORT,Long-Short,0.00113817,,,17780,DIRECTION_UNKNOWN,0.00099169,-0.00014648,0.00113817,-0.0006907,5.3341,0.4869,0.049804,0.057808,MIXED_OR_WEAK,0.00155076,-0.00011045,0.00166121,-0.00022496,7.7641,0.4957,1.0,MIXED_OR_WEAK,False,0.00425506,0.41483894,0.01473995,-0.01651807,0.6,25,per_bar_mean_x_bars_per_year
q158_max_5h,alpha158_rolling_price,conditional,72h,LONG_SHORT,Long-Short,0.00291035,,,17732,DIRECTION_UNKNOWN,0.00263393,-0.00027642,0.00291035,-0.00205386,7.36,0.4805,0.048821,0.048107,MIXED_OR_WEAK,0.00396898,-9.021e-05,0.0040592,-0.00076841,10.1875,0.4917,1.0,MIXED_OR_WEAK,False,0.01272519,0.35878081,0.04408136,-0.03991718,0.72,25,per_bar_mean_x_bars_per_year
q158_min_5h,alpha158_rolling_price,conditional,1h,LONG_SHORT,Long-Short,1.045e-05,,,17803,DIRECTION_UNKNOWN,5.134e-05,4.089e-05,1.045e-05,0.00012739,0.2575,0.5124,0.073016,0.065414,DIRECTIONALLY_CLEAN_THIN_EDGE,5.151e-05,6.978e-05,-1.827e-05,9.209e-05,-0.4497,0.5091,1.0,MEAN_SPREAD_OUTLIER_DOMINATED,True,0.00028146,0.08843885,0.00097501,-0.00165178,0.48,25,per_bar_mean_x_bars_per_year
q158_min_5h,alpha158_rolling_price,conditional,4h,LONG_SHORT,Long-Short,-0.0002479,,,17800,DIRECTION_UNKNOWN,1.053e-05,0.00025843,-0.0002479,0.00014747,-3.0709,0.5076,0.071033,0.060978,MEAN_SPREAD_OUTLIER_DOMINATED,1.36e-05,0.00036885,-0.00035524,3.822e-05,-4.3962,0.5021,1.0,MEAN_SPREAD_OUTLIER_DOMINATED,False,0.00094238,-0.54164395,0.00326449,-0.00974681,0.4,25,per_bar_mean_x_bars_per_year
q158_min_5h,alpha158_rolling_price,conditional,24h,LONG_SHORT,Long-Short,-0.00162104,,,17780,DIRECTION_UNKNOWN,-0.00016027,0.00146077,-0.00162104,0.00072269,-7.7141,0.5125,0.056894,0.052423,MEAN_SPREAD_OUTLIER_DOMINATED,-0.00010494,0.0020032,-0.00210814,0.00022741,-9.9956,0.5048,1.0,MEAN_SPREAD_OUTLIER_DOMINATED,False,0.00437234,-0.64597536,0.01514623,-0.05771169,0.32,25,per_bar_mean_x_bars_per_year
q158_min_5h,alpha158_rolling_price,conditional,72h,LONG_SHORT,Long-Short,-0.00446895,,,17732,DIRECTION_UNKNOWN,-0.00055081,0.00391814,-0.00446895,6.894e-05,-11.2372,0.5008,0.048024,0.051199,MEAN_SPREAD_OUTLIER_DOMINATED,-0.00030008,0.00519464,-0.00549472,-0.0007801,-13.7052,0.4914,1.0,ROBUST_SPREAD_NEGATIVE,False,0.01353391,-0.57718289,0.04688284,-0.15025417,0.36,25,per_bar_mean_x_bars_per_year
q158_ma_10h,alpha158_rolling_price,conditional,1h,LONG_SHORT,Long-Short,2.73e-06,,,17798,DIRECTION_UNKNOWN,3.752e-05,3.478e-05,2.73e-06,8.201e-05,0.0652,0.5077,0.069808,0.064641,DIRECTIONALLY_CLEAN_THIN_EDGE,4.827e-05,5.506e-05,-6.79e-06,7.604e-05,-0.1621,0.5071,1.0,MEAN_SPREAD_OUTLIER_DOMINATED,True,0.00025303,0.04237489,0.00087652,-0.00121971,0.48,25,per_bar_mean_x_bars_per_year
q158_ma_10h,alpha158_rolling_price,conditional,4h,LONG_SHORT,Long-Short,-0.00017625,,,17795,DIRECTION_UNKNOWN,3.291e-05,0.00020916,-0.00017625,-3.249e-05,-2.1222,0.499,0.068358,0.061038,ROBUST_SPREAD_NEGATIVE,7.985e-05,0.00028486,-0.00020501,-5.69e-05,-2.466,0.4979,1.0,ROBUST_SPREAD_NEGATIVE,False,0.00071914,-0.40550033,0.00249119,-0.00593059,0.36,25,per_bar_mean_x_bars_per_year
q158_ma_10h,alpha158_rolling_price,conditional,24h,LONG_SHORT,Long-Short,-0.00117236,,,17775,DIRECTION_UNKNOWN,-9.204e-05,0.00108033,-0.00117236,-0.0004539,-5.7545,0.4924,0.053104,0.055495,ROBUST_SPREAD_NEGATIVE,0.00019269,0.00145395,-0.00126126,-0.00048901,-6.1681,0.491,1.0,ROBUST_SPREAD_NEGATIVE,False,0.00280258,-0.5181322,0.00970843,-0.03346955,0.28,25,per_bar_mean_x_bars_per_year
q158_ma_10h,alpha158_rolling_price,conditional,72h,LONG_SHORT,Long-Short,-0.00323213,,,17727,DIRECTION_UNKNOWN,-0.00015392,0.00307821,-0.00323213,-0.00184307,-8.637,0.4799,0.048112,0.053786,ROBUST_SPREAD_NEGATIVE,0.00057673,0.00400497,-0.00342824,-0.0020192,-9.0911,0.478,1.0,ROBUST_SPREAD_NEGATIVE,False,0.00680214,-0.4101049,0.0235633,-0.08211215,0.4,25,per_bar_mean_x_bars_per_year
q158_std_10h,alpha158_rolling_price,negative,1h,LONG_SHORT,Long-Short,-8.017e-05,,,17798,COMPUTED,-1.327e-05,6.69e-05,-8.017e-05,1.873e-05,-1.79,0.5024,0.073388,0.06491,MEAN_SPREAD_OUTLIER_DOMINATED,-1.476e-05,9.864e-05,-0.0001134,-1.387e-05,-2.5305,0.4987,1.0,ROBUST_SPREAD_NEGATIVE,False,0.00028081,-0.76152275,0.00097277,-0.00321864,0.28,25,per_bar_mean_x_bars_per_year
q158_std_10h,alpha158_rolling_price,negative,4h,LONG_SHORT,Long-Short,-0.0003667,,,17795,COMPUTED,-9.996e-05,0.00026674,-0.0003667,-2.692e-05,-4.1154,0.499,0.070662,0.062698,ROBUST_SPREAD_NEGATIVE,-0.00010469,0.00038876,-0.00049345,-0.00017935,-5.5352,0.493,1.0,ROBUST_SPREAD_NEGATIVE,False,0.00103257,-0.84356541,0.00357691,-0.01287828,0.32,25,per_bar_mean_x_bars_per_year
q158_std_10h,alpha158_rolling_price,negative,24h,LONG_SHORT,Long-Short,-0.00207765,,,17775,COMPUTED,-0.00053096,0.00154669,-0.00207765,0.00052546,-9.1122,0.5085,0.059301,0.050344,MEAN_SPREAD_OUTLIER_DOMINATED,-0.00053514,0.00217801,-0.00271315,-2.494e-05,-11.8714,0.4995,1.0,ROBUST_SPREAD_NEGATIVE,False,0.0054808,-0.77705791,0.01898605,-0.06701201,0.28,25,per_bar_mean_x_bars_per_year
q158_std_10h,alpha158_rolling_price,negative,72h,LONG_SHORT,Long-Short,-0.00493261,,,17727,COMPUTED,-0.00095461,0.00397799,-0.00493261,0.00109526,-11.7215,0.511,0.048941,0.049484,MEAN_SPREAD_OUTLIER_DOMINATED,-0.00086867,0.00545002,-0.00631869,-0.00034355,-14.9074,0.4973,1.0,ROBUST_SPREAD_NEGATIVE,False,0.01612532,-0.60936559,0.05585974,-0.16201332,0.36,25,per_bar_mean_x_bars_per_year
q158_max_10h,alpha158_rolling_price,conditional,1h,LONG_SHORT,Long-Short,8.898e-05,,,17798,DIRECTION_UNKNOWN,4.187e-05,-4.712e-05,8.898e-05,5.755e-05,2.0863,0.5055,0.066066,0.070013,DIRECTIONALLY_CLEAN_THIN_EDGE,6.79e-05,-4.587e-05,0.00011377,7.58e-05,2.6664,0.5078,1.0,DIRECTIONALLY_CLEAN_THIN_EDGE,False,0.00029309,0.84329139,0.0010153,-0.00102486,0.56,25,per_bar_mean_x_bars_per_year
q158_max_10h,alpha158_rolling_price,conditional,4h,LONG_SHORT,Long-Short,0.00019417,,,17795,DIRECTION_UNKNOWN,0.00014246,-5.171e-05,0.00019417,6.289e-05,2.2872,0.5027,0.0638,0.067074,DIRECTIONALLY_CLEAN_THIN_EDGE,0.00024629,-4.616e-05,0.00029245,0.00016364,3.4415,0.5068,1.0,DIRECTIONALLY_CLEAN_THIN_EDGE,False,0.00093693,0.44038368,0.00324563,-0.0044944,0.52,25,per_bar_mean_x_bars_per_year
q158_max_10h,alpha158_rolling_price,conditional,24h,LONG_SHORT,Long-Short,0.00107853,,,17775,DIRECTION_UNKNOWN,0.00085936,-0.00021916,0.00107853,-0.00073169,5.037,0.4878,0.049927,0.058285,MIXED_OR_WEAK,0.00142642,-0.0001832,0.00160962,-0.00017452,7.4973,0.4965,1.0,MIXED_OR_WEAK,False,0.00452704,0.36231748,0.01568213,-0.01774964,0.56,25,per_bar_mean_x_bars_per_year
q158_max_10h,alpha158_rolling_price,conditional,72h,LONG_SHORT,Long-Short,0.00232119,,,17727,DIRECTION_UNKNOWN,0.00232819,7e-06,0.00232119,-0.00275521,5.872,0.4722,0.048163,0.04948,MIXED_OR_WEAK,0.00367921,0.00019118,0.00348802,-0.00146234,8.7569,0.4834,1.0,MIXED_OR_WEAK,False,0.01269386,0.27749213,0.04397282,-0.04027168,0.68,25,per_bar_mean_x_bars_per_year
q158_min_10h,alpha158_rolling_price,conditional,1h,LONG_SHORT,Long-Short,-9.04e-06,,,17798,DIRECTION_UNKNOWN,4.071e-05,4.975e-05,-9.04e-06,0.00012893,-0.2253,0.5126,0.072906,0.064842,MEAN_SPREAD_OUTLIER_DOMINATED,4.138e-05,7.867e-05,-3.729e-05,9.653e-05,-0.9285,0.5101,1.0,MEAN_SPREAD_OUTLIER_DOMINATED,False,0.00025114,-0.10373851,0.00086996,-0.00187647,0.44,25,per_bar_mean_x_bars_per_year
q158_min_10h,alpha158_rolling_price,conditional,4h,LONG_SHORT,Long-Short,-0.00026246,,,17795,DIRECTION_UNKNOWN,1.531e-05,0.00027778,-0.00026246,0.00012012,-3.2584,0.5053,0.070744,0.061335,MEAN_SPREAD_OUTLIER_DOMINATED,2.121e-05,0.00038683,-0.00036562,3.487e-05,-4.5352,0.5019,1.0,MEAN_SPREAD_OUTLIER_DOMINATED,False,0.0009411,-0.58790181,0.00326005,-0.0102512,0.4,25,per_bar_mean_x_bars_per_year
q158_min_10h,alpha158_rolling_price,conditional,24h,LONG_SHORT,Long-Short,-0.00184858,,,17775,DIRECTION_UNKNOWN,-0.00034774,0.00150084,-0.00184858,0.00047627,-8.7624,0.5092,0.057534,0.052413,MEAN_SPREAD_OUTLIER_DOMINATED,-0.00028242,0.00204755,-0.00232998,8.33e-05,-11.007,0.5017,1.0,MEAN_SPREAD_OUTLIER_DOMINATED,False,0.0044241,-0.73547268,0.01532552,-0.06231463,0.32,25,per_bar_mean_x_bars_per_year
q158_min_10h,alpha158_rolling_price,conditional,72h,LONG_SHORT,Long-Short,-0.00528908,,,17727,DIRECTION_UNKNOWN,-0.00096663,0.00432245,-0.00528908,-0.0004915,-13.119,0.4943,0.047929,0.051761,ROBUST_SPREAD_NEGATIVE,-0.0006966,0.00560409,-0.00630069,-0.00129985,-15.5063,0.4852,1.0,ROBUST_SPREAD_NEGATIVE,False,0.01413381,-0.67663891,0.04896095,-0.16393434,0.36,25,per_bar_mean_x_bars_per_year
q158_ma_20h,alpha158_rolling_price,conditional,1h,LONG_SHORT,Long-Short,-5.438e-05,,,17788,DIRECTION_UNKNOWN,6.88e-06,6.126e-05,-5.438e-05,1.234e-05,-1.2835,0.5011,0.070387,0.064144,MEAN_SPREAD_OUTLIER_DOMINATED,1.795e-05,8.262e-05,-6.467e-05,2.06e-06,-1.5258,0.5002,1.0,MEAN_SPREAD_OUTLIER_DOMINATED,False,0.00019009,-0.51604778,0.00065848,-0.00173295,0.36,25,per_bar_mean_x_bars_per_year
q158_ma_20h,alpha158_rolling_price,conditional,4h,LONG_SHORT,Long-Short,-0.00035134,,,17785,DIRECTION_UNKNOWN,-7.349e-05,0.00027785,-0.00035134,-0.0001572,-4.1866,0.4927,0.068247,0.060115,ROBUST_SPREAD_NEGATIVE,-2.68e-05,0.00035893,-0.00038573,-0.0001899,-4.5925,0.4897,1.0,ROBUST_SPREAD_NEGATIVE,False,0.00068228,-0.80082364,0.0023635,-0.00914071,0.28,25,per_bar_mean_x_bars_per_year
q158_ma_20h,alpha158_rolling_price,conditional,24h,LONG_SHORT,Long-Short,-0.00119258,,,17765,DIRECTION_UNKNOWN,-0.0001711,0.00102147,-0.00119258,-0.00047773,-5.7684,0.4923,0.05325,0.05511,ROBUST_SPREAD_NEGATIVE,9.46e-05,0.00144487,-0.00135027,-0.00056611,-6.5076,0.4896,1.0,ROBUST_SPREAD_NEGATIVE,False,0.00372365,-0.5642591,0.0128991,-0.03685541,0.32,25,per_bar_mean_x_bars_per_year
q158_ma_20h,alpha158_rolling_price,conditional,72h,LONG_SHORT,Long-Short,-0.00418317,,,17717,DIRECTION_UNKNOWN,-0.00086024,0.00332294,-0.00418317,-0.00237491,-11.1272,0.4746,0.047321,0.054542,ROBUST_SPREAD_NEGATIVE,-0.00016485,0.00435315,-0.00451799,-0.00267999,-11.9253,0.472,1.0,ROBUST_SPREAD_NEGATIVE,False,0.00887401,-0.52381367,0.03074049,-0.10574498,0.36,25,per_bar_mean_x_bars_per_year
q158_std_20h,alpha158_rolling_price,negative,1h,LONG_SHORT,Long-Short,-7.236e-05,,,17788,COMPUTED,-1.531e-05,5.705e-05,-7.236e-05,1.168e-05,-1.6484,0.5011,0.073855,0.065142,MEAN_SPREAD_OUTLIER_DOMINATED,-1.718e-05,8.916e-05,-0.00010634,-3.105e-05,-2.4211,0.4976,1.0,ROBUST_SPREAD_NEGATIVE,False,0.00028799,-0.69971061,0.00099761,-0.00349308,0.48,25,per_bar_mean_x_bars_per_year
q158_std_20h,alpha158_rolling_price,negative,4h,LONG_SHORT,Long-Short,-0.00027837,,,17785,COMPUTED,-6.408e-05,0.00021429,-0.00027837,1.688e-05,-3.1674,0.501,0.070845,0.062363,MEAN_SPREAD_OUTLIER_DOMINATED,-7.007e-05,0.00033826,-0.00040833,-0.00010035,-4.643,0.4958,1.0,ROBUST_SPREAD_NEGATIVE,False,0.00107348,-0.66571568,0.00371864,-0.0131082,0.4,25,per_bar_mean_x_bars_per_year
q158_std_20h,alpha158_rolling_price,negative,24h,LONG_SHORT,Long-Short,-0.0018763,,,17765,COMPUTED,-0.00053989,0.00133641,-0.0018763,0.0005249,-8.2667,0.5086,0.059735,0.050363,MEAN_SPREAD_OUTLIER_DOMINATED,-0.00055128,0.00198713,-0.00253841,-5.434e-05,-11.1551,0.4993,1.0,ROBUST_SPREAD_NEGATIVE,False,0.00573901,-0.68692692,0.0198805,-0.06521158,0.44,25,per_bar_mean_x_bars_per_year
q158_std_20h,alpha158_rolling_price,negative,72h,LONG_SHORT,Long-Short,-0.00458371,,,17717,COMPUTED,-0.00081662,0.00376709,-0.00458371,0.00204601,-10.7434,0.5192,0.049066,0.049267,MEAN_SPREAD_OUTLIER_DOMINATED,-0.0007401,0.00528143,-0.00602154,0.00045023,-14.0071,0.5039,1.0,MEAN_SPREAD_OUTLIER_DOMINATED,False,0.01654072,-0.57486415,0.05729874,-0.16299828,0.32,25,per_bar_mean_x_bars_per_year
q158_max_20h,alpha158_rolling_price,conditional,1h,LONG_SHORT,Long-Short,3.09e-06,,,17788,DIRECTION_UNKNOWN,-6.3e-06,-9.4e-06,3.09e-06,-2.674e-05,0.0727,0.4974,0.066827,0.069431,MIXED_OR_WEAK,1.908e-05,-7.93e-06,2.701e-05,-8.4e-06,0.6351,0.4996,1.0,MIXED_OR_WEAK,False,0.00024988,0.06666951,0.00086562,-0.00109912,0.48,25,per_bar_mean_x_bars_per_year
q158_max_20h,alpha158_rolling_price,conditional,4h,LONG_SHORT,Long-Short,2.015e-05,,,17785,DIRECTION_UNKNOWN,3.812e-05,1.797e-05,2.015e-05,-0.00023049,0.2383,0.4899,0.063473,0.067766,MIXED_OR_WEAK,0.00013949,2.417e-05,0.00011532,-0.00012522,1.3623,0.4943,1.0,MIXED_OR_WEAK,False,0.00083592,0.01962405,0.0028957,-0.00408938,0.44,25,per_bar_mean_x_bars_per_year
q158_max_20h,alpha158_rolling_price,conditional,24h,LONG_SHORT,Long-Short,0.00081546,,,17765,DIRECTION_UNKNOWN,0.00072397,-9.149e-05,0.00081546,-0.00080839,3.817,0.4844,0.050344,0.057934,MIXED_OR_WEAK,0.0012787,-4.836e-05,0.00132707,-0.00031148,6.1945,0.4947,1.0,MIXED_OR_WEAK,False,0.00503021,0.20810535,0.01742515,-0.01758278,0.52,25,per_bar_mean_x_bars_per_year
q158_max_20h,alpha158_rolling_price,conditional,72h,LONG_SHORT,Long-Short,0.00088387,,,17717,DIRECTION_UNKNOWN,0.00150111,0.00061724,0.00088387,-0.00416405,2.2417,0.4562,0.047998,0.049675,MIXED_OR_WEAK,0.00282761,0.00081395,0.00201366,-0.00309258,5.0694,0.4683,1.0,MIXED_OR_WEAK,False,0.01250891,0.08612858,0.04333215,-0.0425103,0.64,25,per_bar_mean_x_bars_per_year
q158_min_20h,alpha158_rolling_price,conditional,1h,LONG_SHORT,Long-Short,-5.408e-05,,,17788,DIRECTION_UNKNOWN,1.401e-05,6.809e-05,-5.408e-05,9.426e-05,-1.3578,0.5094,0.072923,0.064741,MEAN_SPREAD_OUTLIER_DOMINATED,1.536e-05,9.671e-05,-8.136e-05,6.794e-05,-2.0412,0.5064,1.0,MEAN_SPREAD_OUTLIER_DOMINATED,False,0.00025892,-0.53985725,0.00089694,-0.00301407,0.36,25,per_bar_mean_x_bars_per_year
q158_min_20h,alpha158_rolling_price,conditional,4h,LONG_SHORT,Long-Short,-0.0003653,,,17785,DIRECTION_UNKNOWN,-6.024e-05,0.00030505,-0.0003653,1.956e-05,-4.5756,0.5008,0.070277,0.061278,MEAN_SPREAD_OUTLIER_DOMINATED,-5.214e-05,0.0004146,-0.00046674,-7.217e-05,-5.8414,0.4963,1.0,ROBUST_SPREAD_NEGATIVE,False,0.00104054,-0.85878259,0.00360455,-0.01389589,0.32,25,per_bar_mean_x_bars_per_year
q158_min_20h,alpha158_rolling_price,conditional,24h,LONG_SHORT,Long-Short,-0.00205152,,,17765,DIRECTION_UNKNOWN,-0.00056973,0.0014818,-0.00205152,-5.362e-05,-9.8084,0.4988,0.057724,0.052757,ROBUST_SPREAD_NEGATIVE,-0.00049682,0.00204298,-0.0025398,-0.00046325,-12.0993,0.4919,1.0,ROBUST_SPREAD_NEGATIVE,False,0.00451485,-0.84319778,0.0156399,-0.06465542,0.32,25,per_bar_mean_x_bars_per_year
q158_min_20h,alpha158_rolling_price,conditional,72h,LONG_SHORT,Long-Short,-0.00609932,,,17717,DIRECTION_UNKNOWN,-0.00152636,0.00457296,-0.00609932,-0.00123523,-15.0813,0.4873,0.048204,0.05137,ROBUST_SPREAD_NEGATIVE,-0.00123086,0.00588163,-0.00711249,-0.00219762,-17.4425,0.4759,1.0,ROBUST_SPREAD_NEGATIVE,False,0.01457825,-0.7857071,0.05050055,-0.17654731,0.36,25,per_bar_mean_x_bars_per_year
q158_ma_30h,alpha158_rolling_price,conditional,1h,LONG_SHORT,Long-Short,-8.936e-05,,,17778,DIRECTION_UNKNOWN,-2.235e-05,6.701e-05,-8.936e-05,-4.947e-05,-2.1233,0.4951,0.07112,0.063777,ROBUST_SPREAD_NEGATIVE,-1.166e-05,8.936e-05,-0.00010101,-6.884e-05,-2.3992,0.4935,1.0,ROBUST_SPREAD_NEGATIVE,False,0.00019965,-0.88052042,0.0006916,-0.00279706,0.32,25,per_bar_mean_x_bars_per_year
q158_ma_30h,alpha158_rolling_price,conditional,4h,LONG_SHORT,Long-Short,-0.00036601,,,17775,DIRECTION_UNKNOWN,-0.00012028,0.00024573,-0.00036601,-0.00033918,-4.3718,0.4849,0.068091,0.059878,ROBUST_SPREAD_NEGATIVE,-7.649e-05,0.00033227,-0.00040876,-0.00036652,-4.879,0.4833,1.0,ROBUST_SPREAD_NEGATIVE,False,0.00069247,-0.88583577,0.00239878,-0.01033175,0.32,25,per_bar_mean_x_bars_per_year
q158_ma_30h,alpha158_rolling_price,conditional,24h,LONG_SHORT,Long-Short,-0.00105981,,,17755,DIRECTION_UNKNOWN,-0.00017696,0.00088285,-0.00105981,-0.00055177,-5.0875,0.4896,0.053133,0.055067,ROBUST_SPREAD_NEGATIVE,7.365e-05,0.00133523,-0.00126158,-0.00080506,-6.0366,0.4865,1.0,ROBUST_SPREAD_NEGATIVE,False,0.00429871,-0.5277285,0.01489118,-0.03579069,0.44,25,per_bar_mean_x_bars_per_year
q158_ma_30h,alpha158_rolling_price,conditional,72h,LONG_SHORT,Long-Short,-0.00480171,,,17707,DIRECTION_UNKNOWN,-0.00118015,0.00362156,-0.00480171,-0.00251688,-12.735,0.4716,0.047323,0.054715,ROBUST_SPREAD_NEGATIVE,-0.00050479,0.00470682,-0.00521161,-0.00283421,-13.7162,0.4695,1.0,ROBUST_SPREAD_NEGATIVE,False,0.01023419,-0.58630309,0.03545229,-0.119485,0.36,25,per_bar_mean_x_bars_per_year
q158_std_30h,alpha158_rolling_price,negative,1h,LONG_SHORT,Long-Short,-7.633e-05,,,17778,COMPUTED,-2.774e-05,4.858e-05,-7.633e-05,-1.247e-05,-1.7303,0.499,0.073965,0.065621,ROBUST_SPREAD_NEGATIVE,-2.952e-05,8.09e-05,-0.00011043,-5.838e-05,-2.5023,0.4952,1.0,ROBUST_SPREAD_NEGATIVE,False,0.00026548,-0.72176005,0.00091965,-0.00329375,0.4,25,per_bar_mean_x_bars_per_year
